net_profit_to_total_operate_revenue_ttm,cfo_to_ev,accounts_payable_turnover_days,net_profit_ratio,net_non_operating_income_to_total_profit,fixed_asset_ratio,account_receivable_turnover_days,DEGM,sale_expense_to_operating_revenue,operating_tax_to_operating_revenue_ratio_ttm,inventory_turnover_days,OperatingCycle,net_operate_cash_flow_to_operate_income,quick_ratio,intangible_asset_ratio,MLEV,debt_to_equity_ratio,super_quick_ratio,inventory_turnover_rate,operating_profit_growth_rate,current_ratio,net_operate_cash_flow_to_net_debt,net_operate_cash_flow_to_asset,total_asset_turnover_rate,operating_profit_to_total_profit,roa_ttm,admin_expense_rate,equity_to_fixed_asset_ratio,net_operate_cash_flow_to_total_liability,cash_rate_of_sales,goods_service_cash_to_operating_revenue_ttm,date,stkcd,flag
0.141584,-0.015282,,0.141584,-0.003077,0.006589,248.109,-0.532259,0.012277,0.047255,286.696,,-0.196881,1.3197,0.0,0.010522,0.627256,1.29889,1.25569,-0.518457,2.16207,0.356111,-0.015505,0.524474,0.982561,0.074257,0.053169,93.2812,-0.072702,-0.029564,0.503015,2018-10-15,000011.XSHE,True
0.220341,0.005602,,0.220341,0.013573,0.002533,667.081,,,0.009912,,,0.315312,,0.003582,0.0,13.7602,,,0.035426,,-0.011646,0.005005,0.032356,1.00205,0.007129,0.323164,26.7457,-0.010826,0.154698,,2018-10-12,000001.XSHE,True
0.145767,0.046129,500.944,0.145767,0.005329,0.007335,1060.64,0.104745,0.024968,0.079064,1259.44,,1.09641,0.521951,0.003622,0.415185,8.4465,0.401287,0.285841,0.327239,1.18049,0.023749,0.041793,0.207457,0.999372,0.03024,0.037999,20.8561,0.020624,0.201453,1.42465,2018-10-12,000002.XSHE,True
0.049455,0.018774,,0.049455,0.0,0.109752,94.6363,1.41983,0.703953,0.021113,90.5059,,-5.56278,1.69087,0.074177,0.007333,0.864893,1.5997,3.97764,-0.691931,1.83253,0.399955,0.077269,0.8235,1.19225,0.040727,0.074789,5.87305,-0.038636,0.09383,1.08394,2018-10-12,000004.XSHE,True
0.078013,0.017784,270.678,0.078013,0.0,0.074006,1037.65,0.201961,0.030281,0.011373,459.407,,6.51384,0.521779,0.088325,0.044464,1.09564,0.49627,0.783618,-4.842,0.880872,-0.038385,0.025819,0.209361,1.11231,0.016333,0.188808,6.65113,-0.037852,0.123322,0.827022,2018-10-12,000005.XSHE,True
0.469195,-0.010698,,0.469195,0.0,0.000219,883.352,0.184589,0.019345,0.033723,1797.43,,-0.269308,0.53346,0.0,0.206808,1.07708,0.481521,0.200285,-0.011321,2.0726,0.030714,-0.009411,0.177394,0.996817,0.083232,0.057501,2227.65,0.020795,-0.053054,0.728114,2018-10-12,000006.XSHE,True
-0.492332,-0.000168,,-0.492332,0.0,0.160535,115.47,0.108325,,0.018766,3.96241,,-0.083644,3.7741,0.022938,0.000714,0.123913,0.668815,90.8537,-1.20894,3.77693,-0.034167,-0.000805,0.094648,0.798399,-0.046598,0.725517,5.548,-0.028394,-0.008504,1.13158,2018-10-12,000007.XSHE,True
0.357614,-0.054447,238.882,0.357614,0.0,0.026548,1428.55,0.05628,0.073221,0.013723,270.299,627.438,-1.58333,1.60451,0.384621,0.005308,0.378621,1.39843,1.33186,0.764681,1.96263,-0.266796,-0.071509,0.254624,0.988863,0.091057,0.208128,27.4131,-0.176582,-0.280842,0.721234,2018-10-12,000008.XSHE,True
0.03884,0.03706,167.68,0.039095,-0.167826,0.161528,696.333,0.085843,0.106846,0.023928,589.657,763.741,20.4965,0.878859,0.056297,0.443,3.60708,0.720265,0.610524,-0.000921,1.65826,0.025469,0.029545,0.298072,0.978678,0.011653,0.123435,2.17512,0.01971,0.09912,0.803137,2018-10-12,000009.XSHE,True
-1.86046,-0.017902,488.933,-1.86046,0.0,0.021911,795.523,-1.87434,0.059293,0.004525,976.841,,0.07672,0.456041,0.004347,0.005115,1.44869,0.342036,0.368535,44.8125,1.55031,0.019187,-0.033976,0.223441,1.00211,-0.415702,0.21226,18.8951,0.018436,-0.152058,0.973412,2018-10-12,000010.XSHE,True
0.141584,-0.014641,,0.141584,-0.003077,0.006589,248.109,-0.532259,0.012277,0.047255,286.696,,-0.196881,1.3197,0.0,0.010116,0.627256,1.29889,1.25569,-0.518457,2.16207,0.356111,-0.015505,0.524474,0.982561,0.074257,0.053169,93.2812,-0.072702,-0.029564,0.503015,2018-10-12,000011.XSHE,True
0.220341,0.005616,,0.220341,0.013573,0.002533,667.081,,,0.009912,,,0.315312,,0.003582,0.0,13.7602,,,0.035426,,-0.011646,0.005005,0.032356,1.00205,0.007129,0.323164,26.7457,-0.010826,0.154698,,2018-10-11,000001.XSHE,True
0.145767,0.046516,500.944,0.145767,0.005329,0.007335,1060.64,0.104745,0.024968,0.079064,1259.44,,1.09641,0.521951,0.003622,0.425771,8.4465,0.401287,0.285841,0.327239,1.18049,0.023749,0.041793,0.207457,0.999372,0.03024,0.037999,20.8561,0.020624,0.201453,1.42465,2018-10-11,000002.XSHE,True
0.049455,0.018774,,0.049455,0.0,0.109752,94.6363,1.41983,0.703953,0.021113,90.5059,,-5.56278,1.69087,0.074177,0.007333,0.864893,1.5997,3.97764,-0.691931,1.83253,0.399955,0.077269,0.8235,1.19225,0.040727,0.074789,5.87305,-0.038636,0.09383,1.08394,2018-10-11,000004.XSHE,True
0.078013,0.017739,270.678,0.078013,0.0,0.074006,1037.65,0.201961,0.030281,0.011373,459.407,,6.51384,0.521779,0.088325,0.044302,1.09564,0.49627,0.783618,-4.842,0.880872,-0.038385,0.025819,0.209361,1.11231,0.016333,0.188808,6.65113,-0.037852,0.123322,0.827022,2018-10-11,000005.XSHE,True
0.469195,-0.010863,,0.469195,0.0,0.000219,883.352,0.184589,0.019345,0.033723,1797.43,,-0.269308,0.53346,0.0,0.210965,1.07708,0.481521,0.200285,-0.011321,2.0726,0.030714,-0.009411,0.177394,0.996817,0.083232,0.057501,2227.65,0.020795,-0.053054,0.728114,2018-10-11,000006.XSHE,True
-0.492332,-0.000175,,-0.492332,0.0,0.160535,115.47,0.108325,,0.018766,3.96241,,-0.083644,3.7741,0.022938,0.000743,0.123913,0.668815,90.8537,-1.20894,3.77693,-0.034167,-0.000805,0.094648,0.798399,-0.046598,0.725517,5.548,-0.028394,-0.008504,1.13158,2018-10-11,000007.XSHE,True
0.357614,-0.052713,238.882,0.357614,0.0,0.026548,1428.55,0.05628,0.073221,0.013723,270.299,627.438,-1.58333,1.60451,0.384621,0.005116,0.378621,1.39843,1.33186,0.764681,1.96263,-0.266796,-0.071509,0.254624,0.988863,0.091057,0.208128,27.4131,-0.176582,-0.280842,0.721234,2018-10-11,000008.XSHE,True
0.03884,0.036606,167.68,0.039095,-0.167826,0.161528,696.333,0.085843,0.106846,0.023928,589.657,763.741,20.4965,0.878859,0.056297,0.434986,3.60708,0.720265,0.610524,-0.000921,1.65826,0.025469,0.029545,0.298072,0.978678,0.011653,0.123435,2.17512,0.01971,0.09912,0.803137,2018-10-11,000009.XSHE,True
-1.86046,-0.017758,488.933,-1.86046,0.0,0.021911,795.523,-1.87434,0.059293,0.004525,976.841,,0.07672,0.456041,0.004347,0.005058,1.44869,0.342036,0.368535,44.8125,1.55031,0.019187,-0.033976,0.223441,1.00211,-0.415702,0.21226,18.8951,0.018436,-0.152058,0.973412,2018-10-11,000010.XSHE,True
0.141584,-0.014021,,0.141584,-0.003077,0.006589,248.109,-0.532259,0.012277,0.047255,286.696,,-0.196881,1.3197,0.0,0.009721,0.627256,1.29889,1.25569,-0.518457,2.16207,0.356111,-0.015505,0.524474,0.982561,0.074257,0.053169,93.2812,-0.072702,-0.029564,0.503015,2018-10-11,000011.XSHE,True
0.220341,0.005597,,0.220341,0.013573,0.002533,667.081,,,0.009912,,,0.315312,,0.003582,0.0,13.7602,,,0.035426,,-0.011646,0.005005,0.032356,1.00205,0.007129,0.323164,26.7457,-0.010826,0.154698,,2018-10-10,000001.XSHE,True
0.145767,0.046158,500.944,0.145767,0.005329,0.007335,1060.64,0.104745,0.024968,0.079064,1259.44,,1.09641,0.521951,0.003622,0.41599,8.4465,0.401287,0.285841,0.327239,1.18049,0.023749,0.041793,0.207457,0.999372,0.03024,0.037999,20.8561,0.020624,0.201453,1.42465,2018-10-10,000002.XSHE,True
0.049455,0.018774,,0.049455,0.0,0.109752,94.6363,1.41983,0.703953,0.021113,90.5059,,-5.56278,1.69087,0.074177,0.007333,0.864893,1.5997,3.97764,-0.691931,1.83253,0.399955,0.077269,0.8235,1.19225,0.040727,0.074789,5.87305,-0.038636,0.09383,1.08394,2018-10-10,000004.XSHE,True
0.078013,0.016603,270.678,0.078013,0.0,0.074006,1037.65,0.201961,0.030281,0.011373,459.407,,6.51384,0.521779,0.088325,0.04033,1.09564,0.49627,0.783618,-4.842,0.880872,-0.038385,0.025819,0.209361,1.11231,0.016333,0.188808,6.65113,-0.037852,0.123322,0.827022,2018-10-10,000005.XSHE,True
0.469195,-0.010181,,0.469195,0.0,0.000219,883.352,0.184589,0.019345,0.033723,1797.43,,-0.269308,0.53346,0.0,0.194061,1.07708,0.481521,0.200285,-0.011321,2.0726,0.030714,-0.009411,0.177394,0.996817,0.083232,0.057501,2227.65,0.020795,-0.053054,0.728114,2018-10-10,000006.XSHE,True
-0.492332,-0.000158,,-0.492332,0.0,0.160535,115.47,0.108325,,0.018766,3.96241,,-0.083644,3.7741,0.022938,0.000669,0.123913,0.668815,90.8537,-1.20894,3.77693,-0.034167,-0.000805,0.094648,0.798399,-0.046598,0.725517,5.548,-0.028394,-0.008504,1.13158,2018-10-10,000007.XSHE,True
0.357614,-0.049957,238.882,0.357614,0.0,0.026548,1428.55,0.05628,0.073221,0.013723,270.299,627.438,-1.58333,1.60451,0.384621,0.004813,0.378621,1.39843,1.33186,0.764681,1.96263,-0.266796,-0.071509,0.254624,0.988863,0.091057,0.208128,27.4131,-0.176582,-0.280842,0.721234,2018-10-10,000008.XSHE,True
0.03884,0.035116,167.68,0.039095,-0.167826,0.161528,696.333,0.085843,0.106846,0.023928,589.657,763.741,20.4965,0.878859,0.056297,0.40935,3.60708,0.720265,0.610524,-0.000921,1.65826,0.025469,0.029545,0.298072,0.978678,0.011653,0.123435,2.17512,0.01971,0.09912,0.803137,2018-10-10,000009.XSHE,True
-1.86046,-0.017201,488.933,-1.86046,0.0,0.021911,795.523,-1.87434,0.059293,0.004525,976.841,,0.07672,0.456041,0.004347,0.004843,1.44869,0.342036,0.368535,44.8125,1.55031,0.019187,-0.033976,0.223441,1.00211,-0.415702,0.21226,18.8951,0.018436,-0.152058,0.973412,2018-10-10,000010.XSHE,True
0.141584,-0.012544,,0.141584,-0.003077,0.006589,248.109,-0.532259,0.012277,0.047255,286.696,,-0.196881,1.3197,0.0,0.008768,0.627256,1.29889,1.25569,-0.518457,2.16207,0.356111,-0.015505,0.524474,0.982561,0.074257,0.053169,93.2812,-0.072702,-0.029564,0.503015,2018-10-10,000011.XSHE,True
0.220341,0.005594,,0.220341,0.013573,0.002533,667.081,,,0.009912,,,0.315312,,0.003582,0.0,13.7602,,,0.035426,,-0.011646,0.005005,0.032356,1.00205,0.007129,0.323164,26.7457,-0.010826,0.154698,,2018-10-09,000001.XSHE,True
0.145767,0.046128,500.944,0.145767,0.005329,0.007335,1060.64,0.104745,0.024968,0.079064,1259.44,,1.09641,0.521951,0.003622,0.41518,8.4465,0.401287,0.285841,0.327239,1.18049,0.023749,0.041793,0.207457,0.999372,0.03024,0.037999,20.8561,0.020624,0.201453,1.42465,2018-10-09,000002.XSHE,True
0.049455,0.018774,,0.049455,0.0,0.109752,94.6363,1.41983,0.703953,0.021113,90.5059,,-5.56278,1.69087,0.074177,0.007333,0.864893,1.5997,3.97764,-0.691931,1.83253,0.399955,0.077269,0.8235,1.19225,0.040727,0.074789,5.87305,-0.038636,0.09383,1.08394,2018-10-09,000004.XSHE,True
0.078013,0.016722,270.678,0.078013,0.0,0.074006,1037.65,0.201961,0.030281,0.011373,459.407,,6.51384,0.521779,0.088325,0.040735,1.09564,0.49627,0.783618,-4.842,0.880872,-0.038385,0.025819,0.209361,1.11231,0.016333,0.188808,6.65113,-0.037852,0.123322,0.827022,2018-10-09,000005.XSHE,True
0.469195,-0.010169,,0.469195,0.0,0.000219,883.352,0.184589,0.019345,0.033723,1797.43,,-0.269308,0.53346,0.0,0.193762,1.07708,0.481521,0.200285,-0.011321,2.0726,0.030714,-0.009411,0.177394,0.996817,0.083232,0.057501,2227.65,0.020795,-0.053054,0.728114,2018-10-09,000006.XSHE,True
-0.492332,-0.000142,,-0.492332,0.0,0.160535,115.47,0.108325,,0.018766,3.96241,,-0.083644,3.7741,0.022938,0.000601,0.123913,0.668815,90.8537,-1.20894,3.77693,-0.034167,-0.000805,0.094648,0.798399,-0.046598,0.725517,5.548,-0.028394,-0.008504,1.13158,2018-10-09,000007.XSHE,True
0.357614,-0.049856,238.882,0.357614,0.0,0.026548,1428.55,0.05628,0.073221,0.013723,270.299,627.438,-1.58333,1.60451,0.384621,0.004802,0.378621,1.39843,1.33186,0.764681,1.96263,-0.266796,-0.071509,0.254624,0.988863,0.091057,0.208128,27.4131,-0.176582,-0.280842,0.721234,2018-10-09,000008.XSHE,True
0.03884,0.035085,167.68,0.039095,-0.167826,0.161528,696.333,0.085843,0.106846,0.023928,589.657,763.741,20.4965,0.878859,0.056297,0.408815,3.60708,0.720265,0.610524,-0.000921,1.65826,0.025469,0.029545,0.298072,0.978678,0.011653,0.123435,2.17512,0.01971,0.09912,0.803137,2018-10-09,000009.XSHE,True
-1.86046,-0.017121,488.933,-1.86046,0.0,0.021911,795.523,-1.87434,0.059293,0.004525,976.841,,0.07672,0.456041,0.004347,0.004813,1.44869,0.342036,0.368535,44.8125,1.55031,0.019187,-0.033976,0.223441,1.00211,-0.415702,0.21226,18.8951,0.018436,-0.152058,0.973412,2018-10-09,000010.XSHE,True
0.141584,-0.012056,,0.141584,-0.003077,0.006589,248.109,-0.532259,0.012277,0.047255,286.696,,-0.196881,1.3197,0.0,0.008451,0.627256,1.29889,1.25569,-0.518457,2.16207,0.356111,-0.015505,0.524474,0.982561,0.074257,0.053169,93.2812,-0.072702,-0.029564,0.503015,2018-10-09,000011.XSHE,True
0.220341,0.005597,,0.220341,0.013573,0.002533,667.081,,,0.009912,,,0.315312,,0.003582,0.0,13.7602,,,0.035426,,-0.011646,0.005005,0.032356,1.00205,0.007129,0.323164,26.7457,-0.010826,0.154698,,2018-10-08,000001.XSHE,True
0.145767,0.046024,500.944,0.145767,0.005329,0.007335,1060.64,0.104745,0.024968,0.079064,1259.44,,1.09641,0.521951,0.003622,0.41239,8.4465,0.401287,0.285841,0.327239,1.18049,0.023749,0.041793,0.207457,0.999372,0.03024,0.037999,20.8561,0.020624,0.201453,1.42465,2018-10-08,000002.XSHE,True
0.049455,0.018774,,0.049455,0.0,0.109752,94.6363,1.41983,0.703953,0.021113,90.5059,,-5.56278,1.69087,0.074177,0.007333,0.864893,1.5997,3.97764,-0.691931,1.83253,0.399955,0.077269,0.8235,1.19225,0.040727,0.074789,5.87305,-0.038636,0.09383,1.08394,2018-10-08,000004.XSHE,True
0.078013,0.016762,270.678,0.078013,0.0,0.074006,1037.65,0.201961,0.030281,0.011373,459.407,,6.51384,0.521779,0.088325,0.040873,1.09564,0.49627,0.783618,-4.842,0.880872,-0.038385,0.025819,0.209361,1.11231,0.016333,0.188808,6.65113,-0.037852,0.123322,0.827022,2018-10-08,000005.XSHE,True
0.469195,-0.010193,,0.469195,0.0,0.000219,883.352,0.184589,0.019345,0.033723,1797.43,,-0.269308,0.53346,0.0,0.19436,1.07708,0.481521,0.200285,-0.011321,2.0726,0.030714,-0.009411,0.177394,0.996817,0.083232,0.057501,2227.65,0.020795,-0.053054,0.728114,2018-10-08,000006.XSHE,True
-0.492332,-0.000138,,-0.492332,0.0,0.160535,115.47,0.108325,,0.018766,3.96241,,-0.083644,3.7741,0.022938,0.000585,0.123913,0.668815,90.8537,-1.20894,3.77693,-0.034167,-0.000805,0.094648,0.798399,-0.046598,0.725517,5.548,-0.028394,-0.008504,1.13158,2018-10-08,000007.XSHE,True
0.357614,-0.049657,238.882,0.357614,0.0,0.026548,1428.55,0.05628,0.073221,0.013723,270.299,627.438,-1.58333,1.60451,0.384621,0.00478,0.378621,1.39843,1.33186,0.764681,1.96263,-0.266796,-0.071509,0.254624,0.988863,0.091057,0.208128,27.4131,-0.176582,-0.280842,0.721234,2018-10-08,000008.XSHE,True
0.03884,0.035148,167.68,0.039095,-0.167826,0.161528,696.333,0.085843,0.106846,0.023928,589.657,763.741,20.4965,0.878859,0.056297,0.409887,3.60708,0.720265,0.610524,-0.000921,1.65826,0.025469,0.029545,0.298072,0.978678,0.011653,0.123435,2.17512,0.01971,0.09912,0.803137,2018-10-08,000009.XSHE,True
-1.86046,-0.01731,488.933,-1.86046,0.0,0.021911,795.523,-1.87434,0.059293,0.004525,976.841,,0.07672,0.456041,0.004347,0.004885,1.44869,0.342036,0.368535,44.8125,1.55031,0.019187,-0.033976,0.223441,1.00211,-0.415702,0.21226,18.8951,0.018436,-0.152058,0.973412,2018-10-08,000010.XSHE,True
0.141584,-0.012164,,0.141584,-0.003077,0.006589,248.109,-0.532259,0.012277,0.047255,286.696,,-0.196881,1.3197,0.0,0.008521,0.627256,1.29889,1.25569,-0.518457,2.16207,0.356111,-0.015505,0.524474,0.982561,0.074257,0.053169,93.2812,-0.072702,-0.029564,0.503015,2018-10-08,000011.XSHE,True
0.220341,0.005578,,0.220341,0.013573,0.002533,667.081,,,0.009912,,,0.315312,,0.003582,0.0,13.7602,,,0.035426,,-0.011646,0.005005,0.032356,1.00205,0.007129,0.323164,26.7457,-0.010826,0.154698,,2018-09-28,000001.XSHE,True
0.145767,0.045115,500.944,0.145767,0.005329,0.007335,1060.64,0.104745,0.024968,0.079064,1259.44,,1.09641,0.521951,0.003622,0.389118,8.4465,0.401287,0.285841,0.327239,1.18049,0.023749,0.041793,0.207457,0.999372,0.03024,0.037999,20.8561,0.020624,0.201453,1.42465,2018-09-28,000002.XSHE,True
0.049455,0.018774,,0.049455,0.0,0.109752,94.6363,1.41983,0.703953,0.021113,90.5059,,-5.56278,1.69087,0.074177,0.007333,0.864893,1.5997,3.97764,-0.691931,1.83253,0.399955,0.077269,0.8235,1.19225,0.040727,0.074789,5.87305,-0.038636,0.09383,1.08394,2018-09-28,000004.XSHE,True
0.078013,0.016409,270.678,0.078013,0.0,0.074006,1037.65,0.201961,0.030281,0.011373,459.407,,6.51384,0.521779,0.088325,0.039671,1.09564,0.49627,0.783618,-4.842,0.880872,-0.038385,0.025819,0.209361,1.11231,0.016333,0.188808,6.65113,-0.037852,0.123322,0.827022,2018-09-28,000005.XSHE,True
0.469195,-0.009634,,0.469195,0.0,0.000219,883.352,0.184589,0.019345,0.033723,1797.43,,-0.269308,0.53346,0.0,0.180955,1.07708,0.481521,0.200285,-0.011321,2.0726,0.030714,-0.009411,0.177394,0.996817,0.083232,0.057501,2227.65,0.020795,-0.053054,0.728114,2018-09-28,000006.XSHE,True
-0.492332,-0.000125,,-0.492332,0.0,0.160535,115.47,0.108325,,0.018766,3.96241,,-0.083644,3.7741,0.022938,0.000527,0.123913,0.668815,90.8537,-1.20894,3.77693,-0.034167,-0.000805,0.094648,0.798399,-0.046598,0.725517,5.548,-0.028394,-0.008504,1.13158,2018-09-28,000007.XSHE,True
0.357614,-0.049657,238.882,0.357614,0.0,0.026548,1428.55,0.05628,0.073221,0.013723,270.299,627.438,-1.58333,1.60451,0.384621,0.00478,0.378621,1.39843,1.33186,0.764681,1.96263,-0.266796,-0.071509,0.254624,0.988863,0.091057,0.208128,27.4131,-0.176582,-0.280842,0.721234,2018-09-28,000008.XSHE,True
0.03884,0.034708,167.68,0.039095,-0.167826,0.161528,696.333,0.085843,0.106846,0.023928,589.657,763.741,20.4965,0.878859,0.056297,0.402498,3.60708,0.720265,0.610524,-0.000921,1.65826,0.025469,0.029545,0.298072,0.978678,0.011653,0.123435,2.17512,0.01971,0.09912,0.803137,2018-09-28,000009.XSHE,True
-1.86046,-0.016832,488.933,-1.86046,0.0,0.021911,795.523,-1.87434,0.059293,0.004525,976.841,,0.07672,0.456041,0.004347,0.004703,1.44869,0.342036,0.368535,44.8125,1.55031,0.019187,-0.033976,0.223441,1.00211,-0.415702,0.21226,18.8951,0.018436,-0.152058,0.973412,2018-09-28,000010.XSHE,True
0.141584,-0.011617,,0.141584,-0.003077,0.006589,248.109,-0.532259,0.012277,0.047255,286.696,,-0.196881,1.3197,0.0,0.008163,0.627256,1.29889,1.25569,-0.518457,2.16207,0.356111,-0.015505,0.524474,0.982561,0.074257,0.053169,93.2812,-0.072702,-0.029564,0.503015,2018-09-28,000011.XSHE,True
0.220341,0.005588,,0.220341,0.013573,0.002533,667.081,,,0.009912,,,0.315312,,0.003582,0.0,13.7602,,,0.035426,,-0.011646,0.005005,0.032356,1.00205,0.007129,0.323164,26.7457,-0.010826,0.154698,,2018-09-27,000001.XSHE,True
0.145767,0.045028,500.944,0.145767,0.005329,0.007335,1060.64,0.104745,0.024968,0.079064,1259.44,,1.09641,0.521951,0.003622,0.386975,8.4465,0.401287,0.285841,0.327239,1.18049,0.023749,0.041793,0.207457,0.999372,0.03024,0.037999,20.8561,0.020624,0.201453,1.42465,2018-09-27,000002.XSHE,True
0.049455,0.018846,,0.049455,0.0,0.109752,94.6363,1.41983,0.703953,0.021113,90.5059,,-5.56278,1.69087,0.074177,0.00736,0.864893,1.5997,3.97764,-0.691931,1.83253,0.399955,0.077269,0.8235,1.19225,0.040727,0.074789,5.87305,-0.038636,0.09383,1.08394,2018-09-27,000004.XSHE,True
0.078013,0.016371,270.678,0.078013,0.0,0.074006,1037.65,0.201961,0.030281,0.011373,459.407,,6.51384,0.521779,0.088325,0.039542,1.09564,0.49627,0.783618,-4.842,0.880872,-0.038385,0.025819,0.209361,1.11231,0.016333,0.188808,6.65113,-0.037852,0.123322,0.827022,2018-09-27,000005.XSHE,True
0.469195,-0.00969,,0.469195,0.0,0.000219,883.352,0.184589,0.019345,0.033723,1797.43,,-0.269308,0.53346,0.0,0.182264,1.07708,0.481521,0.200285,-0.011321,2.0726,0.030714,-0.009411,0.177394,0.996817,0.083232,0.057501,2227.65,0.020795,-0.053054,0.728114,2018-09-27,000006.XSHE,True
-0.492332,-0.000112,,-0.492332,0.0,0.160535,115.47,0.108325,,0.018766,3.96241,,-0.083644,3.7741,0.022938,0.000474,0.123913,0.668815,90.8537,-1.20894,3.77693,-0.034167,-0.000805,0.094648,0.798399,-0.046598,0.725517,5.548,-0.028394,-0.008504,1.13158,2018-09-27,000007.XSHE,True
0.357614,-0.049657,238.882,0.357614,0.0,0.026548,1428.55,0.05628,0.073221,0.013723,270.299,627.438,-1.58333,1.60451,0.384621,0.00478,0.378621,1.39843,1.33186,0.764681,1.96263,-0.266796,-0.071509,0.254624,0.988863,0.091057,0.208128,27.4131,-0.176582,-0.280842,0.721234,2018-09-27,000008.XSHE,True
0.03884,0.034864,167.68,0.039095,-0.167826,0.161528,696.333,0.085843,0.106846,0.023928,589.657,763.741,20.4965,0.878859,0.056297,0.405106,3.60708,0.720265,0.610524,-0.000921,1.65826,0.025469,0.029545,0.298072,0.978678,0.011653,0.123435,2.17512,0.01971,0.09912,0.803137,2018-09-27,000009.XSHE,True
-1.86046,-0.016806,488.933,-1.86046,0.0,0.021911,795.523,-1.87434,0.059293,0.004525,976.841,,0.07672,0.456041,0.004347,0.004694,1.44869,0.342036,0.368535,44.8125,1.55031,0.019187,-0.033976,0.223441,1.00211,-0.415702,0.21226,18.8951,0.018436,-0.152058,0.973412,2018-09-27,000010.XSHE,True
0.141584,-0.011859,,0.141584,-0.003077,0.006589,248.109,-0.532259,0.012277,0.047255,286.696,,-0.196881,1.3197,0.0,0.008322,0.627256,1.29889,1.25569,-0.518457,2.16207,0.356111,-0.015505,0.524474,0.982561,0.074257,0.053169,93.2812,-0.072702,-0.029564,0.503015,2018-09-27,000011.XSHE,True
0.220341,0.005589,,0.220341,0.013573,0.002533,667.081,,,0.009912,,,0.315312,,0.003582,0.0,13.7602,,,0.035426,,-0.011646,0.005005,0.032356,1.00205,0.007129,0.323164,26.7457,-0.010826,0.154698,,2018-09-26,000001.XSHE,True
0.145767,0.044959,500.944,0.145767,0.005329,0.007335,1060.64,0.104745,0.024968,0.079064,1259.44,,1.09641,0.521951,0.003622,0.385295,8.4465,0.401287,0.285841,0.327239,1.18049,0.023749,0.041793,0.207457,0.999372,0.03024,0.037999,20.8561,0.020624,0.201453,1.42465,2018-09-26,000002.XSHE,True
0.049455,0.018678,,0.049455,0.0,0.109752,94.6363,1.41983,0.703953,0.021113,90.5059,,-5.56278,1.69087,0.074177,0.007296,0.864893,1.5997,3.97764,-0.691931,1.83253,0.399955,0.077269,0.8235,1.19225,0.040727,0.074789,5.87305,-0.038636,0.09383,1.08394,2018-09-26,000004.XSHE,True
0.078013,0.016144,270.678,0.078013,0.0,0.074006,1037.65,0.201961,0.030281,0.011373,459.407,,6.51384,0.521779,0.088325,0.038784,1.09564,0.49627,0.783618,-4.842,0.880872,-0.038385,0.025819,0.209361,1.11231,0.016333,0.188808,6.65113,-0.037852,0.123322,0.827022,2018-09-26,000005.XSHE,True
0.469195,-0.009701,,0.469195,0.0,0.000219,883.352,0.184589,0.019345,0.033723,1797.43,,-0.269308,0.53346,0.0,0.182528,1.07708,0.481521,0.200285,-0.011321,2.0726,0.030714,-0.009411,0.177394,0.996817,0.083232,0.057501,2227.65,0.020795,-0.053054,0.728114,2018-09-26,000006.XSHE,True
-0.492332,-0.000101,,-0.492332,0.0,0.160535,115.47,0.108325,,0.018766,3.96241,,-0.083644,3.7741,0.022938,0.000427,0.123913,0.668815,90.8537,-1.20894,3.77693,-0.034167,-0.000805,0.094648,0.798399,-0.046598,0.725517,5.548,-0.028394,-0.008504,1.13158,2018-09-26,000007.XSHE,True
0.357614,-0.048399,238.882,0.357614,0.0,0.026548,1428.55,0.05628,0.073221,0.013723,270.299,627.438,-1.58333,1.60451,0.384621,0.004644,0.378621,1.39843,1.33186,0.764681,1.96263,-0.266796,-0.071509,0.254624,0.988863,0.091057,0.208128,27.4131,-0.176582,-0.280842,0.721234,2018-09-26,000008.XSHE,True
0.03884,0.034554,167.68,0.039095,-0.167826,0.161528,696.333,0.085843,0.106846,0.023928,589.657,763.741,20.4965,0.878859,0.056297,0.399923,3.60708,0.720265,0.610524,-0.000921,1.65826,0.025469,0.029545,0.298072,0.978678,0.011653,0.123435,2.17512,0.01971,0.09912,0.803137,2018-09-26,000009.XSHE,True
-1.86046,-0.016653,488.933,-1.86046,0.0,0.021911,795.523,-1.87434,0.059293,0.004525,976.841,,0.07672,0.456041,0.004347,0.004636,1.44869,0.342036,0.368535,44.8125,1.55031,0.019187,-0.033976,0.223441,1.00211,-0.415702,0.21226,18.8951,0.018436,-0.152058,0.973412,2018-09-26,000010.XSHE,True
